Date,product_category_name,total_pedidos,ticket_medio,ticket_mediana,parcelas_media,parcelas_mediana,faturamento_total
2017-05-01,fashion_calcados,18,67.55222222222223,35.9,2.6666666666666665,2.0,1215.94
2017-05-01,fashion_esporte,2,49.94,49.94,2.5,2.5,99.88
2017-05-01,fashion_roupa_feminina,4,70.525,54.9,4.5,3.0,282.1
2017-05-01,fashion_roupa_infanto_juvenil,1,110.0,110.0,1.0,1.0,110.0
2017-05-01,fashion_roupa_masculina,3,202.9666666666667,110.9,4.333333333333333,2.0,608.9000000000001
2017-05-01,fashion_underwear_e_moda_praia,2,98.95,98.95,1.5,1.5,197.9
2017-05-01,ferramentas_jardim,94,189.7360638297872,119.995,5.0638297872340425,5.0,17835.19
2017-05-01,industria_comercio_e_negocios,2,259.9,259.9,6.0,6.0,519.8
2017-05-01,informatica_acessorios,190,154.69636842105263,89.0,3.6052631578947367,3.0,29392.31
2017-05-01,instrumentos_musicais,15,747.3186666666666,379.99,4.466666666666667,3.0,11209.779999999999
2017-05-01,la_cuisine,1,193.0,193.0,10.0,10.0,193.0
2017-05-01,livros_interesse_geral,15,106.99933333333334,119.5,4.6,5.0,1604.99
2017-05-01,livros_tecnicos,1,88.5,88.5,9.0,9.0,88.5
2017-05-01,malas_acessorios,49,215.8412244897959,109.9,5.571428571428571,5.0,10576.22
2017-05-01,market_place,16,131.461875,102.95,4.4375,3.5,2103.39
2017-05-01,moveis_colchao_e_estofado,3,198.63,109.4,3.0,2.0,595.89
2017-05-01,moveis_cozinha_area_de_servico_jantar_e_jardim,8,160.5725,48.9,5.0,5.0,1284.58
2017-05-01,moveis_decoracao,183,114.34579234972676,77.0,4.0,3.0,20925.28
2017-05-01,moveis_escritorio,30,203.02633333333333,164.97500000000002,6.3,6.0,6090.79
2017-05-01,moveis_quarto,3,200.66,219.0,5.666666666666667,6.0,601.98
2017-05-01,moveis_sala,23,171.07217391304349,129.9,5.043478260869565,5.0,3934.66
2017-05-01,papelaria,51,102.27411764705883,69.9,4.254901960784314,4.0,5215.9800000000005
2017-05-01,pc_gamer,1,129.99,129.99,3.0,3.0,129.99
2017-05-01,perfumaria,106,163.0268867924528,129.9,4.811320754716981,4.0,17280.85
2017-05-01,pet_shop,48,159.928125,88.525,4.0625,3.0,7676.55
2017-05-01,relogios_presentes,102,330.6354901960784,183.965,5.715686274509804,6.0,33724.82
2017-05-01,sinalizacao_e_seguranca,1,74.9,74.9,5.0,5.0,74.9
2017-05-01,tablets_impressao_imagem,5,263.396,99.0,3.8,2.0,1316.98
2017-05-01,telefonia,148,50.701081081081085,25.99,2.358108108108108,2.0,7503.76
2017-05-01,telefonia_fixa,7,39.832857142857144,34.98,3.142857142857143,4.0,278.83
2017-05-01,utilidades_domesticas,192,84.93526041666667,59.9,3.6458333333333335,3.0,16307.57
2017-06-01,agro_industria_e_comercio,1,1390.0,1390.0,10.0,10.0,1390.0
2017-06-01,alimentos,1,149.9,149.9,4.0,4.0,149.9
2017-06-01,alimentos_bebidas,2,28.7,28.7,3.0,3.0,57.4
2017-06-01,artes,5,84.34,48.65,3.8,2.0,421.7
2017-06-01,artigos_de_natal,2,92.35,92.35,6.5,6.5,184.7
2017-06-01,audio,8,132.25,89.0,5.25,5.0,1058.0
2017-06-01,automotivo,80,339.542625,127.095,4.6625,3.5,27163.41
2017-06-01,bebes,48,118.2975,79.9,3.3541666666666665,2.0,5678.28
2017-06-01,beleza_saude,185,134.70805405405406,79.0,3.7783783783783784,3.0,24920.99
2017-06-01,brinquedos,119,108.06445378151261,86.99,3.8403361344537816,3.0,12859.67
2017-06-01,cama_mesa_banho,260,109.98038461538462,89.9,4.438461538461539,4.0,28594.9
2017-06-01,casa_conforto,12,162.865,159.89499999999998,6.25,7.0,1954.38
2017-06-01,casa_construcao,1,595.0,595.0,10.0,10.0,595.0
2017-06-01,cine_foto,1,79.0,79.0,3.0,3.0,79.0
2017-06-01,climatizacao,5,237.156,103.95,3.6,3.0,1185.78
2017-06-01,consoles_games,23,219.9534782608696,119.80000000000001,5.043478260869565,4.0,5058.93
2017-06-01,construcao_ferramentas_construcao,4,108.5925,109.875,4.75,3.5,434.37
2017-06-01,construcao_ferramentas_jardim,2,197.35000000000002,197.35000000000002,10.0,10.0,394.70000000000005
2017-06-01,cool_stuff,153,200.10718954248367,119.99,4.73202614379085,4.0,30616.4
2017-06-01,dvds_blu_ray,4,31.6725,19.9,2.75,3.0,126.69
2017-06-01,eletrodomesticos,29,65.14137931034483,42.0,3.0344827586206895,2.0,1889.1
2017-06-01,eletrodomesticos_2,3,201.66,205.99,8.0,8.0,604.98
2017-06-01,eletronicos,25,62.5872,40.0,2.48,2.0,1564.68
2017-06-01,eletroportateis,18,259.5566666666667,136.49,6.222222222222222,6.0,4672.02
2017-06-01,esporte_lazer,191,137.58256544502618,79.8,3.418848167539267,3.0,26278.27
2017-06-01,fashion_bolsas_e_acessorios,61,97.21049180327869,59.8,3.7049180327868854,3.0,5929.84
2017-06-01,fashion_calcados,15,84.892,71.82,3.1333333333333333,3.0,1273.3799999999999
2017-06-01,fashion_esporte,4,83.9225,64.9,3.75,4.0,335.69
2017-06-01,fashion_roupa_feminina,3,51.6,64.9,3.6666666666666665,3.0,154.8
2017-06-01,fashion_roupa_infanto_juvenil,1,110.0,110.0,1.0,1.0,110.0
2017-06-01,fashion_roupa_masculina,7,82.01285714285714,74.69999999999999,2.5714285714285716,1.0,574.09
2017-06-01,ferramentas_jardim,80,174.763125,102.945,4.2125,3.0,13981.050000000001
2017-06-01,industria_comercio_e_negocios,1,145.97,145.97,1.0,1.0,145.97
2017-06-01,informatica_acessorios,148,156.86331081081082,69.9,3.9324324324324325,3.0,23215.77
2017-06-01,instrumentos_musicais,16,274.628125,219.58,6.0,7.0,4394.05
2017-06-01,livros_importados,1,99.0,99.0,4.0,4.0,99.0
2017-06-01,livros_interesse_geral,16,97.13625,115.0,2.625,2.0,1554.18
2017-06-01,livros_tecnicos,1,65.9,65.9,1.0,1.0,65.9
2017-06-01,malas_acessorios,42,138.30690476190478,102.9,4.357142857142857,3.5,5808.89
2017-06-01,market_place,9,58.775555555555556,49.9,2.5555555555555554,1.0,528.98
2017-06-01,moveis_cozinha_area_de_servico_jantar_e_jardim,3,48.6,48.9,3.6666666666666665,4.0,145.8
2017-06-01,moveis_decoracao,133,98.21097744360902,59.9,3.7969924812030076,3.0,13062.06
2017-06-01,moveis_escritorio,27,157.73444444444445,146.99,4.777777777777778,5.0,4258.83
2017-06-01,moveis_quarto,1,219.0,219.0,5.0,5.0,219.0
2017-06-01,moveis_sala,10,142.53699999999998,109.47,4.8,4.0,1425.37
2017-06-01,musica,3,245.96666666666667,329.0,6.333333333333333,5.0,737.9
2017-06-01,papelaria,29,102.73344827586207,79.0,4.655172413793103,4.0,2979.27
2017-06-01,perfumaria,114,184.7259649122807,167.92,5.114035087719298,4.0,21058.76
2017-06-01,pet_shop,44,88.48613636363636,76.75,3.1136363636363638,2.5,3893.39
2017-06-01,portateis_casa_forno_e_cafe,1,71.9,71.9,4.0,4.0,71.9
2017-06-01,relogios_presentes,90,276.626,179.945,4.588888888888889,4.0,24896.34
2017-06-01,sinalizacao_e_seguranca,1,139.9,139.9,6.0,6.0,139.9
2017-06-01,tablets_impressao_imagem,5,99.0,99.0,3.8,4.0,495.0
2017-06-01,telefonia,103,52.14980582524272,25.99,2.563106796116505,2.0,5371.43
2017-06-01,telefonia_fixa,9,55.04777777777778,32.99,3.5555555555555554,4.0,495.43
2017-06-01,utilidades_domesticas,224,86.9715625,59.9,3.419642857142857,3.0,19481.63
2017-07-01,agro_industria_e_comercio,1,1180.0,1180.0,2.0,2.0,1180.0
2017-07-01,alimentos,4,85.8175,104.45,2.25,2.0,343.27
2017-07-01,alimentos_bebidas,6,24.71666666666667,19.95,2.1666666666666665,1.5,148.3
2017-07-01,artes,2,174.95,174.95,3.5,3.5,349.9
2017-07-01,artes_e_artesanato,1,129.9,129.9,7.0,7.0,129.9
2017-07-01,artigos_de_festas,1,69.9,69.9,3.0,3.0,69.9
2017-07-01,artigos_de_natal,1,6.19,6.19,1.0,1.0,6.19
2017-07-01,audio,3,134.33,98.0,5.0,3.0,402.99
2017-07-01,automotivo,81,130.2414814814815,64.9,3.9876543209876543,4.0,10549.56
2017-07-01,bebes,91,134.31615384615384,79.9,4.164835164835165,3.0,12222.77
2017-07-01,bebidas,2,136.985,136.985,3.5,3.5,273.97
2017-07-01,beleza_saude,212,145.7858962264151,89.99,3.7169811320754715,3.0,30906.61
2017-07-01,brinquedos,159,120.60081761006289,89.8,3.9371069182389937,3.0,19175.53
2017-07-01,cama_mesa_banho,415,134.22404819277108,99.9,4.934939759036145,4.0,55702.98
2017-07-01,casa_conforto,21,130.79904761904763,89.9,4.428571428571429,4.0,2746.78
2017-07-01,casa_conforto_2,1,12.9,12.9,1.0,1.0,12.9
2017-07-01,casa_construcao,1,93.6,93.6,1.0,1.0,93.6
2017-07-01,cds_dvds_musicais,2,45.0,45.0,2.0,2.0,90.0
2017-07-01,climatizacao,2,68.4,68.4,1.0,1.0,136.8
2017-07-01,consoles_games,32,148.65375,79.0,4.15625,3.5,4756.92
2017-07-01,construcao_ferramentas_construcao,2,74.74,74.74,3.5,3.5,149.48
2017-07-01,construcao_ferramentas_iluminacao,1,360.0,360.0,1.0,1.0,360.0
2017-07-01,construcao_ferramentas_jardim,6,50.198333333333345,50.525000000000006,3.8333333333333335,3.5,301.19000000000005
2017-07-01,cool_stuff,180,179.29655555555556,129.99,4.1722222222222225,3.0,32273.38
2017-07-01,dvds_blu_ray,2,357.95,357.95,3.0,3.0,715.9
2017-07-01,eletrodomesticos,29,111.43448275862069,32.9,2.586206896551724,2.0,3231.6
2017-07-01,eletrodomesticos_2,5,157.0,159.0,4.4,2.0,785.0
2017-07-01,eletronicos,65,91.27815384615384,42.5,3.046153846153846,2.0,5933.08
2017-07-01,eletroportateis,24,153.29041666666666,93.495,2.75,2.5,3678.97
2017-07-01,esporte_lazer,244,122.27176229508197,82.35,3.4631147540983607,3.0,29834.31
2017-07-01,fashion_bolsas_e_acessorios,54,72.87203703703705,49.9,2.8333333333333335,2.0,3935.09
2017-07-01,fashion_calcados,17,79.80058823529411,71.82,2.3529411764705883,2.0,1356.61
2017-07-01,fashion_esporte,1,69.9,69.9,3.0,3.0,69.9
2017-07-01,fashion_roupa_feminina,2,97.9,97.9,2.5,2.5,195.8
2017-07-01,fashion_roupa_masculina,7,94.29857142857144,59.9,2.4285714285714284,2.0,660.09
2017-07-01,fashion_underwear_e_moda_praia,3,91.60000000000001,59.9,2.3333333333333335,1.0,274.8
2017-07-01,ferramentas_jardim,120,134.99841666666666,89.0,3.808333333333333,3.0,16199.81
2017-07-01,industria_comercio_e_negocios,2,122.97999999999999,122.97999999999999,5.5,5.5,245.95999999999998
2017-07-01,informatica_acessorios,181,119.8761325966851,69.98,3.707182320441989,3.0,21697.58
2017-07-01,instrumentos_musicais,22,328.65909090909093,229.4,7.181818181818182,9.0,7230.5
2017-07-01,la_cuisine,4,117.4975,117.995,1.75,1.5,469.99
2017-07-01,livros_interesse_geral,10,119.47,126.2,4.3,5.0,1194.7
2017-07-01,livros_tecnicos,1,199.0,199.0,9.0,9.0,199.0
2017-07-01,malas_acessorios,54,120.87796296296295,102.9,4.722222222222222,4.5,6527.41
2017-07-01,market_place,12,124.87333333333333,62.8,3.75,3.5,1498.48
2017-07-01,moveis_colchao_e_estofado,1,109.4,109.4,3.0,3.0,109.4
2017-07-01,moveis_cozinha_area_de_servico_jantar_e_jardim,7,164.3857142857143,95.8,5.142857142857143,4.0,1150.7
2017-07-01,moveis_decoracao,184,101.80880434782608,59.94,4.114130434782608,3.0,18732.82
2017-07-01,moveis_escritorio,74,187.97486486486486,159.985,4.837837837837838,4.0,13910.14
2017-07-01,moveis_quarto,3,155.99666666666667,129.0,3.3333333333333335,3.0,467.99
2017-07-01,moveis_sala,19,153.23684210526315,114.97,4.7894736842105265,4.0,2911.5
2017-07-01,musica,1,329.0,329.0,10.0,10.0,329.0
2017-07-01,papelaria,53,101.6567924528302,75.0,4.188679245283019,4.0,5387.81
2017-07-01,perfumaria,94,114.84574468085107,82.49,3.627659574468085,3.0,10795.5
2017-07-01,pet_shop,60,103.64616666666667,89.5,4.733333333333333,4.0,6218.77
2017-07-01,relogios_presentes,125,260.48992000000004,159.9,4.768,4.0,32561.24
2017-07-01,sinalizacao_e_seguranca,4,65.5475,38.45,1.75,1.5,262.19
2017-07-01,tablets_impressao_imagem,2,99.0,99.0,7.5,7.5,198.0
2017-07-01,telefonia,106,72.56905660377359,45.0,2.792452830188679,2.0,7692.32
2017-07-01,telefonia_fixa,8,27.34125,26.490000000000002,2.625,3.0,218.73
2017-07-01,utilidades_domesticas,167,100.55538922155688,69.9,3.4850299401197606,3.0,16792.75
2017-08-01,agro_industria_e_comercio,1,88.0,88.0,8.0,8.0,88.0
2017-08-01,alimentos,6,47.615,26.994999999999997,1.6666666666666667,1.0,285.69
2017-08-01,alimentos_bebidas,8,51.61375,46.44,2.75,2.0,412.91
2017-08-01,artes,4,61.175,44.9,3.25,3.0,244.7
2017-08-01,artigos_de_natal,1,58.9,58.9,1.0,1.0,58.9
2017-08-01,audio,6,110.26666666666665,89.0,3.6666666666666665,3.0,661.5999999999999
2017-08-01,automotivo,107,190.59747663551403,72.0,3.7383177570093458,3.0,20393.93
2017-08-01,bebes,94,174.11223404255318,109.95,4.0,3.0,16366.55
2017-08-01,bebidas,2,59.95,59.95,3.5,3.5,119.9
2017-08-01,beleza_saude,261,152.45,79.99,3.8045977011494254,3.0,39789.45
2017-08-01,brinquedos,130,118.88184615384615,85.0,3.6307692307692307,3.0,15454.64
2017-08-01,cama_mesa_banho,354,133.8990395480226,109.9,4.833333333333333,4.0,47400.26
2017-08-01,casa_conforto,17,205.80588235294115,89.9,4.470588235294118,4.0,3498.7
2017-08-01,casa_conforto_2,1,25.8,25.8,2.0,2.0,25.8
2017-08-01,casa_construcao,1,124.8,124.8,10.0,10.0,124.8
2017-08-01,cds_dvds_musicais,1,45.0,45.0,1.0,1.0,45.0
2017-08-01,climatizacao,10,391.696,160.13,4.5,4.0,3916.96
2017-08-01,consoles_games,60,113.4395,63.4,2.95,3.0,6806.37
2017-08-01,construcao_ferramentas_construcao,5,158.2,112.0,5.2,4.0,791.0
2017-08-01,construcao_ferramentas_iluminacao,1,360.0,360.0,8.0,8.0,360.0
2017-08-01,construcao_ferramentas_jardim,6,187.73166666666668,122.94500000000001,5.0,4.5,1126.39
2017-08-01,construcao_ferramentas_seguranca,1,8.9,8.9,1.0,1.0,8.9
2017-08-01,cool_stuff,174,187.3537356321839,118.99,4.040229885057471,3.0,32599.55
2017-08-01,dvds_blu_ray,4,19.9,19.9,2.0,2.0,79.6
2017-08-01,eletrodomesticos,38,96.58552631578948,69.9,2.0789473684210527,1.0,3670.25
2017-08-01,eletrodomesticos_2,12,316.31416666666667,197.895,6.166666666666667,6.0,3795.77
2017-08-01,eletronicos,35,52.37914285714286,18.9,2.3714285714285714,1.0,1833.27
2017-08-01,eletroportateis,23,161.62304347826085,50.699999999999996,2.739130434782609,2.0,3717.33
2017-08-01,esporte_lazer,275,116.89421818181818,89.9,3.4945454545454546,3.0,32145.91
2017-08-01,fashion_bolsas_e_acessorios,68,82.1310294117647,49.9,3.161764705882353,2.0,5584.91
2017-08-01,fashion_calcados,15,82.466,84.9,2.8666666666666667,2.0,1236.99
2017-08-01,fashion_roupa_feminina,3,44.6,49.0,4.333333333333333,3.0,133.8
2017-08-01,fashion_roupa_masculina,12,96.2625,94.85,2.8333333333333335,1.5,1155.15
2017-08-01,fashion_underwear_e_moda_praia,12,88.42500000000001,74.9,1.75,1.0,1061.1000000000001
2017-08-01,ferramentas_jardim,142,123.691338028169,59.9,3.9295774647887325,3.0,17564.17
2017-08-01,industria_comercio_e_negocios,2,433.5,433.5,7.5,7.5,867.0
2017-08-01,informatica_acessorios,198,113.61525252525253,59.0,3.2222222222222223,2.0,22495.82
2017-08-01,instrumentos_musicais,17,362.4323529411765,129.9,5.411764705882353,4.0,6161.35
2017-08-01,la_cuisine,2,156.5,156.5,4.0,4.0,313.0
2017-08-01,livros_importados,1,61.0,61.0,1.0,1.0,61.0
2017-08-01,livros_interesse_geral,19,80.16842105263159,43.3,3.3157894736842106,3.0,1523.2
2017-08-01,livros_tecnicos,7,101.35000000000001,89.0,3.4285714285714284,3.0,709.45
2017-08-01,malas_acessorios,51,122.06666666666666,93.8,4.666666666666667,4.0,6225.4
2017-08-01,market_place,15,102.85066666666667,62.8,3.7333333333333334,3.0,1542.76
2017-08-01,moveis_colchao_e_estofado,1,109.4,109.4,3.0,3.0,109.4
2017-08-01,moveis_cozinha_area_de_servico_jantar_e_jardim,5,190.35999999999999,199.0,6.6,10.0,951.8
2017-08-01,moveis_decoracao,250,118.11,89.3,4.04,3.0,29527.5
2017-08-01,moveis_escritorio,33,217.56484848484848,159.99,4.96969696969697,4.0,7179.64
2017-08-01,moveis_quarto,3,206.0,219.0,2.6666666666666665,3.0,618.0
2017-08-01,moveis_sala,14,127.96571428571428,120.97,5.0,4.0,1791.52
2017-08-01,papelaria,51,82.2421568627451,69.0,3.019607843137255,3.0,4194.35
2017-08-01,pcs,26,1203.8461538461538,1200.0,9.076923076923077,8.0,31300.0
2017-08-01,perfumaria,95,122.49968421052631,81.0,4.021052631578947,3.0,11637.47
2017-08-01,pet_shop,59,145.86474576271186,100.0,4.203389830508475,3.0,8606.02
2017-08-01,portateis_casa_forno_e_cafe,1,87.16,87.16,10.0,10.0,87.16
2017-08-01,relogios_presentes,150,205.94073333333333,159.9,4.4,4.0,30891.11
2017-08-01,sinalizacao_e_seguranca,3,82.93333333333334,89.9,3.0,3.0,248.8
2017-08-01,tablets_impressao_imagem,4,75.4475,64.495,2.25,1.5,301.79
2017-08-01,telefonia,89,89.2891011235955,39.9,2.842696629213483,2.0,7946.73
2017-08-01,telefonia_fixa,11,210.6581818181818,39.9,2.8181818181818183,2.0,2317.24
2017-08-01,utilidades_domesticas,195,94.73764102564103,69.36,3.276923076923077,2.0,18473.84
2017-09-01,agro_industria_e_comercio,3,664.6633333333333,796.0,5.666666666666667,4.0,1993.99
2017-09-01,alimentos,13,76.37846153846154,56.97,3.6923076923076925,3.0,992.92
2017-09-01,alimentos_bebidas,2,28.25,28.25,1.0,1.0,56.5
2017-09-01,artes,2,174.32,174.32,3.5,3.5,348.64
2017-09-01,artigos_de_natal,2,98.85,98.85,4.0,4.0,197.7
2017-09-01,audio,7,106.38428571428572,98.0,4.142857142857143,2.0,744.69
2017-09-01,automotivo,73,168.3935616438356,100.0,3.3013698630136985,2.0,12292.73
2017-09-01,bebes,125,172.72472,109.99,3.56,2.0,21590.59
2017-09-01,bebidas,4,63.7425,68.495,1.0,1.0,254.97
2017-09-01,beleza_saude,276,156.38652173913044,89.99,4.076086956521739,3.0,43162.68
2017-09-01,brinquedos,208,112.45682692307693,79.9,3.3125,2.0,23391.02
2017-09-01,cama_mesa_banho,369,121.9359349593496,99.9,4.384823848238482,4.0,44994.36
2017-09-01,casa_conforto,17,164.1405882352941,89.9,5.411764705882353,5.0,2790.39
2017-09-01,casa_construcao,9,182.62333333333333,91.0,4.444444444444445,4.0,1643.6100000000001
2017-09-01,cine_foto,1,69.0,69.0,2.0,2.0,69.0
2017-09-01,climatizacao,7,218.8642857142857,101.9,3.857142857142857,3.0,1532.05
2017-09-01,consoles_games,44,149.71818181818182,73.495,2.9545454545454546,2.0,6587.6
2017-09-01,construcao_ferramentas_construcao,7,177.18571428571428,169.0,3.4285714285714284,2.0,1240.3
2017-09-01,construcao_ferramentas_ferramentas,3,305.63,167.9,5.333333333333333,5.0,916.89
2017-09-01,construcao_ferramentas_jardim,4,55.65,58.9,3.0,1.5,222.6
2017-09-01,construcao_ferramentas_seguranca,3,326.2133333333333,436.9,4.0,3.0,978.64
2017-09-01,cool_stuff,161,193.65173913043478,129.99,3.875776397515528,3.0,31177.93
2017-09-01,dvds_blu_ray,2,19.9,19.9,1.0,1.0,39.8
2017-09-01,eletrodomesticos,7,230.07,129.99,5.142857142857143,1.0,1610.49
2017-09-01,eletrodomesticos_2,6,278.28333333333336,229.95,6.666666666666667,7.5,1669.7
2017-09-01,eletronicos,42,83.00428571428571,34.445,2.9047619047619047,1.0,3486.18
2017-09-01,eletroportateis,24,307.37291666666664,106.4,6.666666666666667,6.0,7376.95
2017-09-01,esporte_lazer,319,125.82811912225705,96.9,2.9843260188087775,2.0,40139.17
2017-09-01,fashion_bolsas_e_acessorios,76,109.17157894736843,57.45,3.276315789473684,2.0,8297.04
2017-09-01,fashion_calcados,12,91.22500000000001,84.9,3.6666666666666665,3.0,1094.7
2017-09-01,fashion_esporte,1,225.0,225.0,6.0,6.0,225.0
2017-09-01,fashion_roupa_feminina,1,198.9,198.9,6.0,6.0,198.9
2017-09-01,fashion_roupa_masculina,8,99.11250000000001,69.9,5.25,5.0,792.9000000000001
2017-09-01,fashion_underwear_e_moda_praia,14,116.42142857142858,84.9,3.9285714285714284,3.0,1629.9
2017-09-01,ferramentas_jardim,125,151.29263999999998,59.9,3.328,2.0,18911.579999999998
2017-09-01,industria_comercio_e_negocios,2,109.99,109.99,1.0,1.0,219.98
2017-09-01,informatica_acessorios,151,139.9015894039735,99.0,3.1456953642384105,2.0,21125.14
2017-09-01,instrumentos_musicais,18,430.465,214.4,5.555555555555555,5.5,7748.37
2017-09-01,livros_importados,2,62.0,62.0,1.5,1.5,124.0
2017-09-01,livros_interesse_geral,7,74.22857142857143,53.9,3.857142857142857,1.0,519.6
2017-09-01,livros_tecnicos,5,124.4,90.0,3.4,2.0,622.0
2017-09-01,malas_acessorios,35,96.89942857142857,72.9,3.9714285714285715,3.0,3391.48
